Ensembl Gene ID,Associated Gene Name
ENSG00000160796,NBEAL2
ENSG00000158747,NBL1
ENSG00000168490,PHYHIP
ENSG00000238134,EHMT2
ENSG00000007080,CCDC124
ENSG00000119778,ATAD2B
ENSG00000119969,HELLS
ENSG00000188428,BLOC1S5
ENSG00000120251,GRIA2
ENSG00000253626,EIF5AL1
ENSG00000133059,DSTYK
ENSG00000162676,GFI1
ENSG00000136522,MRPL47
ENSG00000064932,SBNO2
ENSG00000234078,DDR1
ENSG00000119616,FCF1
ENSG00000145216,FIP1L1
ENSG00000112474,HSD17B8
ENSG00000166295,ANAPC16
ENSG00000135314,KHDC1
ENSG00000125430,HS3ST3B1
ENSG00000181444,ZNF467
ENSG00000011422,PLAUR
ENSG00000104738,MCM4
ENSG00000143178,TBX19
ENSG00000110395,CBL
ENSG00000005001,PRSS22
ENSG00000137203,TFAP2A
ENSG00000229859,PGA3
ENSG00000178974,FBXO34
ENSG00000090520,DNAJB11
ENSG00000100884,CPNE6
ENSG00000174343,CHRNA9
ENSG00000196950,SLC39A10
ENSG00000198846,TOX
ENSG00000174628,IQCK
ENSG00000204257,HLA-DMA
ENSG00000007001,UPP2
ENSG00000204130,RUFY2
ENSG00000137871,ZNF280D
ENSG00000170786,SDR16C5
ENSG00000124243,BCAS4
ENSG00000147257,GPC3
ENSG00000182986,ZNF320
ENSG00000106992,AK1
ENSG00000074657,ZNF532
ENSG00000237051,GABBR1
ENSG00000282291,SLC39A11
ENSG00000180611,MB21D2
ENSG00000104093,DMXL2
ENSG00000168907,PLA2G4F
ENSG00000128408,RIBC2
ENSG00000166192,SENP8
ENSG00000119541,VPS4B
ENSG00000082153,BZW1
ENSG00000176840,MIR7-3HG
ENSG00000185634,SHC4
ENSG00000105223,PLD3
ENSG00000107371,EXOSC3
ENSG00000089123,TASP1
ENSG00000086288,NME8
ENSG00000213886,UBD
ENSG00000138018,EPT1
ENSG00000178385,PLEKHM3
ENSG00000174990,CA5A
ENSG00000082196,C1QTNF3
ENSG00000154133,ROBO4
ENSG00000273564,FAM189A1
ENSG00000140990,NDUFB10
ENSG00000136122,BORA
ENSG00000095906,NUBP2
ENSG00000169876,MUC17
ENSG00000128641,MYO1B
ENSG00000172171,TEFM
ENSG00000162496,DHRS3
ENSG00000115368,WDR75
ENSG00000215559,ANKRD20A11P
ENSG00000178188,SH2B1
ENSG00000112715,VEGFA
ENSG00000196415,PRTN3
ENSG00000163520,FBLN2
ENSG00000116218,NPHS2
ENSG00000132185,FCRLA
ENSG00000179115,FARSA
ENSG00000155393,HEATR3
ENSG00000115963,RND3
ENSG00000159882,ZNF230
ENSG00000087470,DNM1L
ENSG00000203623,C6orf47
ENSG00000196419,XRCC6
ENSG00000116209,TMEM59
ENSG00000117090,SLAMF1
ENSG00000102316,MAGED2
ENSG00000221983,UBA52
ENSG00000235030,IER3
ENSG00000203663,OR2L2
ENSG00000239497,LY6G5B
ENSG00000196091,MYBPC1
ENSG00000181577,C6orf223
ENSG00000088756,ARHGAP28
ENSG00000101161,PRPF6
ENSG00000115112,TFCP2L1
ENSG00000227322,RXRB
ENSG00000053918,KCNQ1
ENSG00000116991,SIPA1L2
ENSG00000155307,SAMSN1
ENSG00000102312,PORCN
ENSG00000150687,PRSS23
ENSG00000129654,FOXJ1
ENSG00000172318,B3GALT1
ENSG00000187815,ZFP69
ENSG00000211685,IGLC7
ENSG00000137332,DDR1
ENSG00000162714,ZNF496
ENSG00000100997,ABHD12
ENSG00000152749,GPR180
ENSG00000129810,SGOL1
ENSG00000155016,CYP2U1
ENSG00000166323,C11orf65
ENSG00000196236,XPNPEP3
ENSG00000185722,ANKFY1
ENSG00000130348,QRSL1
ENSG00000072864,NDE1
ENSG00000067141,NEO1
ENSG00000126001,CEP250
ENSG00000148429,USP6NL
ENSG00000130749,ZC3H4
ENSG00000187987,ZSCAN23
ENSG00000165724,ZMYND19
ENSG00000101365,IDH3B
ENSG00000176723,ZNF843
ENSG00000106344,RBM28
ENSG00000178104,PDE4DIP
ENSG00000129315,CCNT1
ENSG00000067646,ZFY
ENSG00000163923,RPL39L
ENSG00000166189,HPS6
ENSG00000198742,SMURF1
ENSG00000141759,TXNL4A
ENSG00000107447,DNTT
ENSG00000196935,SRGAP1
ENSG00000058799,YIPF1
ENSG00000184937,WT1
ENSG00000189298,ZKSCAN3
ENSG00000130193,THEM6
ENSG00000120899,PTK2B
ENSG00000099822,HCN2
ENSG00000160404,TOR2A
ENSG00000185222,WBP5
ENSG00000140598,EFTUD1
ENSG00000103549,RNF40
ENSG00000152348,ATG10
ENSG00000177257,DEFB4B
ENSG00000214819,CDRT15L2
ENSG00000167625,ZNF526
ENSG00000130770,ATPIF1
ENSG00000163815,CLEC3B
ENSG00000197429,IPP
ENSG00000103249,CLCN7
ENSG00000184845,DRD1
ENSG00000135842,FAM129A
ENSG00000007237,GAS7
ENSG00000187605,TET3
ENSG00000124596,OARD1
ENSG00000157600,TMEM164
ENSG00000152822,GRM1
ENSG00000101557,USP14
ENSG00000206502,ZNRD1
ENSG00000132530,XAF1
ENSG00000233911,POU5F1
ENSG00000102804,TSC22D1
ENSG00000165219,GAPVD1
ENSG00000080572,PIH1D3
ENSG00000040275,SPDL1
ENSG00000115339,GALNT3
ENSG00000077942,FBLN1
ENSG00000282019,GPI
ENSG00000188013,MEIS3P2
ENSG00000164106,SCRG1
ENSG00000257103,LSM14A
ENSG00000100211,CBY1
ENSG00000181220,ZNF746
ENSG00000159110,IFNAR2
ENSG00000164542,KIAA0895
ENSG00000184922,FMNL1
ENSG00000281385,AP2A2
ENSG00000105085,MED26
ENSG00000275911,NDE1
ENSG00000159131,GART
ENSG00000101266,CSNK2A1
ENSG00000188760,TMEM198
ENSG00000166211,SPIC
ENSG00000127074,RGS13
ENSG00000110328,GALNT18
ENSG00000130764,LRRC47
ENSG00000113763,UNC5A
ENSG00000105856,HBP1
ENSG00000104883,PEX11G
ENSG00000160678,S100A1
ENSG00000103966,EHD4
ENSG00000134817,APLNR
ENSG00000135919,SERPINE2
ENSG00000114942,EEF1B2
ENSG00000140612,SEC11A
ENSG00000171450,CDK5R2
ENSG00000128602,SMO
ENSG00000167553,TUBA1C
ENSG00000135537,LACE1
ENSG00000229496,DDX39B
ENSG00000122783,C7orf49
ENSG00000180263,FGD6
ENSG00000164283,ESM1
ENSG00000226936,B3GALT4
ENSG00000262634,SKA1
ENSG00000152253,SPC25
ENSG00000167565,SERTAD3
ENSG00000087502,ERGIC2
ENSG00000123136,DDX39A
ENSG00000282813,ARMC10
ENSG00000164244,PRRC1
ENSG00000135643,KCNMB4
ENSG00000171488,LRRC8C
ENSG00000174327,SLC16A13
ENSG00000240563,L1TD1
ENSG00000139540,SLC39A5
ENSG00000226173,TAP1
ENSG00000105281,SLC1A5
ENSG00000070081,NUCB2
ENSG00000116885,OSCP1
ENSG00000101782,RIOK3
ENSG00000235396,NOTCH4
ENSG00000133106,EPSTI1
ENSG00000006747,SCIN
ENSG00000104517,UBR5
ENSG00000147065,MSN
ENSG00000165934,CPSF2
ENSG00000103460,TOX3
ENSG00000206290,COL11A2
ENSG00000276776,TC2N
ENSG00000198301,SDAD1
ENSG00000140905,GCSH
ENSG00000166311,SMPD1
ENSG00000144711,IQSEC1
ENSG00000164180,TMEM161B
ENSG00000100316,RPL3
ENSG00000176029,C11orf16
ENSG00000151893,CACUL1
ENSG00000149346,SLX4IP
ENSG00000163060,TEKT4
ENSG00000135899,SP110
ENSG00000118276,B4GALT6
ENSG00000102225,CDK16
ENSG00000147894,C9orf72
ENSG00000100154,TTC28
ENSG00000096968,JAK2
ENSG00000125734,GPR108
ENSG00000147862,NFIB
ENSG00000188227,ZNF793
ENSG00000108342,CSF3
ENSG00000081721,DUSP12
ENSG00000167414,GNG8
ENSG00000140525,FANCI
ENSG00000171612,SLC25A33
ENSG00000172292,CERS6
ENSG00000282130,NDNL2
ENSG00000054796,SPO11
ENSG00000184792,OSBP2
ENSG00000120008,WDR11
ENSG00000233801,NELFE
ENSG00000141401,IMPA2
ENSG00000164294,GPX8
ENSG00000174871,CNIH2
ENSG00000141526,SLC16A3
ENSG00000007038,PRSS21
ENSG00000106236,NPTX2
ENSG00000204293,OR8B2
ENSG00000109089,CDR2L
ENSG00000158636,C11orf30
ENSG00000197070,ARRDC1
ENSG00000176771,NCKAP5
ENSG00000243708,PLA2G4B
ENSG00000110429,FBXO3
ENSG00000189079,ARID2
ENSG00000150527,CTAGE5
ENSG00000166265,CYYR1
ENSG00000130544,ZNF557
ENSG00000137513,NARS2
ENSG00000111196,MAGOHB
ENSG00000160194,NDUFV3
ENSG00000112077,RHAG
ENSG00000150991,UBC
ENSG00000175206,NPPA
ENSG00000132507,EIF5A
ENSG00000196661,OR8B3
ENSG00000106462,EZH2
ENSG00000097033,SH3GLB1
ENSG00000054690,PLEKHH1
ENSG00000079462,PAFAH1B3
ENSG00000138347,MYPN
ENSG00000280563,NXN
ENSG00000214022,REPIN1
ENSG00000065357,DGKA
ENSG00000206199,ANKUB1
ENSG00000196873,CBWD3
ENSG00000121621,KIF18A
ENSG00000106003,LFNG
ENSG00000167522,ANKRD11
ENSG00000196526,AFAP1
ENSG00000170043,TRAPPC1
ENSG00000096717,SIRT1
ENSG00000129675,ARHGEF6
ENSG00000100603,SNW1
ENSG00000186654,PRR5
ENSG00000148296,SURF6
ENSG00000168078,PBK
ENSG00000170791,CHCHD7
ENSG00000008710,PKD1
ENSG00000188559,RALGAPA2
ENSG00000063761,ADCK1
ENSG00000160991,ORAI2
ENSG00000010165,METTL13
ENSG00000166484,MAPK7
ENSG00000057294,PKP2
ENSG00000141905,NFIC
ENSG00000148343,FAM73B
ENSG00000040487,PQLC2
ENSG00000257365,FNTB
ENSG00000139209,SLC38A4
ENSG00000124479,NDP
ENSG00000231116,VARS
ENSG00000080824,HSP90AA1
ENSG00000118096,IFT46
ENSG00000116783,TNNI3K
ENSG00000067840,PDZD4
ENSG00000134531,EMP1
ENSG00000152784,PRDM8
ENSG00000197386,HTT
ENSG00000197353,LYPD2
ENSG00000064687,ABCA7
ENSG00000104140,RHOV
ENSG00000110925,CSRNP2
ENSG00000124214,STAU1
ENSG00000118217,ATF6
ENSG00000106603,COA1
ENSG00000100029,PES1
ENSG00000183354,KIAA2026
ENSG00000156076,WIF1
ENSG00000100889,PCK2
ENSG00000135519,KCNH3
ENSG00000196611,MMP1
ENSG00000168785,TSPAN5
ENSG00000176087,SLC35A4
ENSG00000009709,PAX7
ENSG00000114867,EIF4G1
ENSG00000066735,KIF26A
ENSG00000206281,TAPBP
ENSG00000212899,KRTAP3-3
ENSG00000120458,MSANTD2
ENSG00000281763,DHX36
ENSG00000103037,SETD6
ENSG00000198246,SLC29A3
ENSG00000072422,RHOBTB1
ENSG00000162745,OLFML2B
ENSG00000152061,RABGAP1L
ENSG00000105705,SUGP1
ENSG00000115361,ACADL
ENSG00000109103,UNC119
ENSG00000182899,RPL35A
ENSG00000196678,ERI2
ENSG00000153779,TGIF2LX
ENSG00000225890,HLA-DQA1
ENSG00000131711,MAP1B
ENSG00000231129,ABCF1
ENSG00000144410,CPO
ENSG00000078674,PCM1
ENSG00000083123,BCKDHB
ENSG00000151849,CENPJ
ENSG00000131507,NDFIP1
ENSG00000205352,PRR13
ENSG00000065989,PDE4A
ENSG00000112981,NME5
ENSG00000170892,TSEN34
ENSG00000196345,ZKSCAN7
ENSG00000276464,POMZP3
ENSG00000050426,LETMD1
ENSG00000204390,HSPA1L
ENSG00000158417,EIF5B
ENSG00000164308,ERAP2
ENSG00000166887,VPS39
ENSG00000163257,DCAF16
ENSG00000198929,NOS1AP
ENSG00000128849,CGNL1
ENSG00000168275,COA6
ENSG00000132471,WBP2
ENSG00000276371,FAM60A
ENSG00000197461,PDGFA
ENSG00000243207,PPAN-P2RY11
ENSG00000113088,GZMK
ENSG00000073803,MAP3K13
ENSG00000226618,PRRC2A
ENSG00000005513,SOX8
ENSG00000085415,SEH1L
ENSG00000277956,MAPT
ENSG00000145431,PDGFC
ENSG00000276432,RDM1
ENSG00000183166,CALN1
ENSG00000105778,AVL9
ENSG00000114388,NPRL2
ENSG00000172795,DCP2
ENSG00000139865,TTC6
ENSG00000275482,EPHB6
ENSG00000184060,ADAP2
ENSG00000130775,THEMIS2
ENSG00000166716,ZNF592
ENSG00000165355,FBXO33
ENSG00000100823,APEX1
ENSG00000129625,REEP5
ENSG00000130119,GNL3L
ENSG00000132470,ITGB4
ENSG00000110713,NUP98
ENSG00000004777,ARHGAP33
ENSG00000145996,CDKAL1
ENSG00000006432,MAP3K9
ENSG00000171722,C1orf111
ENSG00000230722,IFITM4P
ENSG00000198356,ASNA1
ENSG00000172009,THOP1
ENSG00000262473,GART
ENSG00000130695,CEP85
ENSG00000108774,RAB5C
ENSG00000036828,CASR
ENSG00000132879,FBXO44
ENSG00000162068,NTN3
ENSG00000144827,ABHD10
ENSG00000173227,SYT12
ENSG00000104756,KCTD9
ENSG00000108405,P2RX1
ENSG00000101361,NOP56
ENSG00000172409,CLP1
ENSG00000206561,COLQ
ENSG00000184898,RBM43
ENSG00000138326,RPS24
ENSG00000113889,KNG1
ENSG00000179820,MYADM
ENSG00000166135,HIF1AN
ENSG00000186480,INSIG1
ENSG00000258818,RNASE4
ENSG00000163702,IL17RC
ENSG00000212900,KRTAP3-2
ENSG00000117614,SYF2
ENSG00000119655,NPC2
ENSG00000177103,DSCAML1
ENSG00000178498,DTX3
ENSG00000169925,BRD3
ENSG00000163751,CPA3
ENSG00000108021,FAM208B
ENSG00000052749,RRP12
ENSG00000204389,HSPA1A
ENSG00000106153,CHCHD2
ENSG00000111726,CMAS
ENSG00000262139,ANO4
ENSG00000160349,LCN1
ENSG00000172156,CCL11
ENSG00000276798,LILRA4
ENSG00000134871,COL4A2
ENSG00000140157,NIPA2
ENSG00000168461,RAB31
ENSG00000064300,NGFR
ENSG00000124772,CPNE5
ENSG00000121351,IAPP
ENSG00000174718,KIAA1551
ENSG00000091640,SPAG7
ENSG00000198546,ZNF511
ENSG00000148120,C9orf3
ENSG00000196632,WNK3
ENSG00000116266,STXBP3
ENSG00000204469,PRRC2A
ENSG00000164330,EBF1
ENSG00000119471,HSDL2
ENSG00000179520,SLC17A8
ENSG00000109756,RAPGEF2
ENSG00000109861,CTSC
ENSG00000115596,WNT6
ENSG00000009780,FAM76A
ENSG00000049246,PER3
ENSG00000275824,CCL4
ENSG00000138190,EXOC6
ENSG00000159164,SV2A
ENSG00000178150,ZNF114
ENSG00000185129,PURA
ENSG00000187231,SESTD1
ENSG00000100354,TNRC6B
ENSG00000100427,MLC1
ENSG00000214274,ANG
ENSG00000262505,ACCN5
ENSG00000131374,TBC1D5
ENSG00000077380,DYNC1I2
ENSG00000197147,LRRC8B
ENSG00000100271,TTLL1
ENSG00000165494,PCF11
ENSG00000182768,NGRN
ENSG00000135763,URB2
ENSG00000068697,LAPTM4A
ENSG00000117000,RLF
ENSG00000167992,VWCE
ENSG00000130766,SESN2
ENSG00000079387,SENP1
ENSG00000101997,CCDC22
ENSG00000273457,TAS2R13
ENSG00000169826,CSGALNACT2
ENSG00000155287,SLC25A28
ENSG00000127804,METTL16
ENSG00000183508,FAM46C
ENSG00000081237,PTPRC
ENSG00000142875,PRKACB
ENSG00000148842,CNNM2
ENSG00000247315,ZCCHC3
ENSG00000196275,GTF2IRD2
ENSG00000081665,ZNF506
ENSG00000013364,MVP
ENSG00000029993,HMGB3
ENSG00000182415,CDY2A
ENSG00000149308,NPAT
ENSG00000169129,AFAP1L2
ENSG00000249961,CCDC79
ENSG00000138622,HCN4
ENSG00000213614,HEXA
ENSG00000166002,SMCO4
ENSG00000185808,PIGP
ENSG00000227720,PPP1R11
ENSG00000186431,FCAR
ENSG00000173801,JUP
ENSG00000135709,KIAA0513
ENSG00000167671,UBXN6
ENSG00000271303,SRXN1
ENSG00000277773,SMN2
ENSG00000167751,KLK2
ENSG00000185264,TEX33
ENSG00000105516,DBP
ENSG00000135063,FAM189A2
ENSG00000185989,RASA3
ENSG00000275152,CCL16
ENSG00000086062,B4GALT1
ENSG00000065135,GNAI3
ENSG00000213977,TAX1BP3
ENSG00000177853,ZNF518A
ENSG00000100628,ASB2
ENSG00000269858,EGLN2
ENSG00000205364,MT1M
ENSG00000122862,SRGN
ENSG00000276739,KIR3DL2
ENSG00000104419,NDRG1
ENSG00000132821,VSTM2L
ENSG00000238083,LRRC37A2
ENSG00000008018,PSMB1
ENSG00000104886,PLEKHJ1
ENSG00000156804,FBXO32
ENSG00000063660,GPC1
ENSG00000185298,CCDC137
ENSG00000066379,ZNRD1
ENSG00000163655,GMPS
ENSG00000148408,CACNA1B
ENSG00000137207,YIPF3
ENSG00000115718,PROC
ENSG00000206439,TNF
ENSG00000076984,MAP2K7
ENSG00000175573,C11orf68
ENSG00000188343,FAM92A1
ENSG00000182853,VMO1
ENSG00000268940,CT45A1
ENSG00000127561,SYNGR3
ENSG00000119760,SUPT7L
ENSG00000127838,PNKD
ENSG00000125363,AMELX
ENSG00000105723,GSK3A
ENSG00000074755,ZZEF1
ENSG00000138792,ENPEP
ENSG00000163960,UBXN7
ENSG00000206510,ZFP57
ENSG00000175077,RTP1
ENSG00000273686,B2M
ENSG00000117620,SLC35A3
ENSG00000101126,ADNP
ENSG00000276914,FOPNL
ENSG00000132286,TIMM10B
ENSG00000071553,ATP6AP1
ENSG00000230048,VWA7
ENSG00000163297,ANTXR2
ENSG00000104946,TBC1D17
ENSG00000197448,GSTK1
ENSG00000092929,UNC13D
ENSG00000154065,ANKRD29
ENSG00000183762,KREMEN1
ENSG00000104332,SFRP1
ENSG00000119121,TRPM6
ENSG00000164619,BMPER
ENSG00000188660,LINC00319
ENSG00000157106,SMG1
ENSG00000076826,CAMSAP3
ENSG00000197045,GMFB
ENSG00000232156,HLA-DRB2
ENSG00000105341,ATP5SL
ENSG00000166793,YPEL4
ENSG00000104112,SCG3
ENSG00000139835,GRTP1
ENSG00000164023,SGMS2
ENSG00000197782,ZNF780A
ENSG00000125844,RRBP1
ENSG00000100461,RBM23
ENSG00000197771,MCMBP
ENSG00000169083,AR
ENSG00000146648,EGFR
ENSG00000234876,NOTCH4
ENSG00000171206,TRIM8
ENSG00000163807,KIAA1143
ENSG00000079616,KIF22
ENSG00000130856,ZNF236
ENSG00000131148,EMC8
ENSG00000223852,ZFP57
ENSG00000165138,ANKS6
ENSG00000102007,PLP2
ENSG00000189308,LIN54
ENSG00000088832,FKBP1A
ENSG00000117899,MESDC2
ENSG00000177971,IMP3
ENSG00000108932,SLC16A6
ENSG00000185085,INTS5
ENSG00000143194,MAEL
ENSG00000166925,TSC22D4
ENSG00000230060,C6orf25
ENSG00000187260,WDR86
ENSG00000231268,AGER
ENSG00000166263,STXBP4
ENSG00000026297,RNASET2
ENSG00000185630,PBX1
ENSG00000001460,STPG1
ENSG00000114850,SSR3
ENSG00000007216,SLC13A2
ENSG00000178082,TWF1P1
ENSG00000130222,GADD45G
ENSG00000159173,TNNI1
ENSG00000111641,NOP2
ENSG00000131470,PSMC3IP
ENSG00000177700,POLR2L
ENSG00000182831,C16orf72
ENSG00000151690,MFSD6
ENSG00000204681,GABBR1
ENSG00000184900,SUMO3
ENSG00000198818,SFT2D1
ENSG00000162231,NXF1
ENSG00000223391,GS1-309P15.3
ENSG00000100395,L3MBTL2
ENSG00000277848,MEGF11
ENSG00000101150,TPD52L2
ENSG00000156222,SLC28A1
ENSG00000215021,PHB2
ENSG00000103544,C16orf62
ENSG00000197283,SYNGAP1
ENSG00000056586,RC3H2
ENSG00000164287,CDC20B
ENSG00000197081,IGF2R
ENSG00000161249,DMKN
ENSG00000230034,PSMB8
ENSG00000204308,RNF5
ENSG00000068137,PLEKHH3
ENSG00000276876,MYT1
ENSG00000196422,PPP1R26
ENSG00000171357,LURAP1
ENSG00000073350,LLGL2
ENSG00000112941,PAPD7
ENSG00000130726,TRIM28
ENSG00000153048,CARHSP1
ENSG00000197943,PLCG2
ENSG00000138777,PPA2
ENSG00000197579,TOPORS
ENSG00000101773,RBBP8
ENSG00000167566,NCKAP5L
ENSG00000005448,WDR54
ENSG00000267673,FDX1L
ENSG00000134900,TPP2
ENSG00000095261,PSMD5
ENSG00000154719,MRPL39
ENSG00000231094,PSORS1C1
ENSG00000110031,LPXN
ENSG00000197837,HIST4H4
ENSG00000125845,BMP2
ENSG00000055163,CYFIP2
ENSG00000094631,HDAC6
ENSG00000140465,CYP1A1
ENSG00000003436,TFPI
ENSG00000137700,SLC37A4
ENSG00000135205,CCDC146
ENSG00000122644,ARL4A
ENSG00000111713,GYS2
ENSG00000275903,PSMB3
ENSG00000137055,PLAA
ENSG00000127774,EMC6
ENSG00000136003,ISCU
ENSG00000170624,SGCD
ENSG00000274679,SPATC1L
ENSG00000205413,SAMD9
ENSG00000140740,UQCRC2
ENSG00000070756,PABPC1
ENSG00000103876,FAH
ENSG00000197728,RPS26
ENSG00000174255,ZNF80
ENSG00000107798,LIPA
ENSG00000116649,SRM
ENSG00000143947,RPS27A
ENSG00000181634,TNFSF15
ENSG00000170037,CNTROB
ENSG00000095637,SORBS1
ENSG00000135100,HNF1A
ENSG00000122696,SLC25A51
ENSG00000014123,UFL1
ENSG00000182586,LINC00334
ENSG00000185133,INPP5J
ENSG00000118690,ARMC2
ENSG00000186190,BPIFB3
ENSG00000163961,RNF168
ENSG00000101189,MRGBP
ENSG00000186300,ZNF555
ENSG00000168028,RPSA
ENSG00000275031,METRNL
ENSG00000109061,MYH1
ENSG00000106789,CORO2A
ENSG00000118873,RAB3GAP2
ENSG00000112992,NNT
ENSG00000151532,VTI1A
ENSG00000165868,HSPA12A
ENSG00000231461,HLA-DPA2
ENSG00000066557,LRRC40
ENSG00000128563,PRKRIP1
ENSG00000053900,ANAPC4
ENSG00000171492,LRRC8D
ENSG00000167183,PRR15L
ENSG00000234058,PPP1R11
ENSG00000169919,GUSB
ENSG00000146701,MDH2
ENSG00000169727,GPS1
ENSG00000169018,FEM1B
ENSG00000125945,ZNF436
ENSG00000120709,FAM53C
ENSG00000142408,CACNG8
ENSG00000101940,WDR13
ENSG00000103089,FA2H
ENSG00000131844,MCCC2
ENSG00000040531,CTNS
ENSG00000177494,ZBED2
ENSG00000164089,ETNPPL
ENSG00000077585,GPR137B
ENSG00000177602,GSG2
ENSG00000104142,VPS18
ENSG00000116741,RGS2
ENSG00000225603,RP11-325P15.1
ENSG00000106633,GCK
ENSG00000110435,PDHX
ENSG00000137343,ATAT1
ENSG00000092199,HNRNPC
ENSG00000277791,PSMB3
ENSG00000134046,MBD2
ENSG00000115364,MRPL19
ENSG00000196628,TCF4
ENSG00000139364,TMEM132B
ENSG00000111707,SUDS3
ENSG00000163687,DNASE1L3
ENSG00000166441,RPL27A
ENSG00000196262,PPIA
ENSG00000226651,CLIC1
ENSG00000164307,ERAP1
ENSG00000174282,ZBTB4
ENSG00000163479,SSR2
ENSG00000099957,P2RX6
ENSG00000177666,PNPLA2
ENSG00000173530,TNFRSF10D
ENSG00000102100,SLC35A2
ENSG00000171634,BPTF
ENSG00000198542,ITGBL1
ENSG00000102910,LONP2
ENSG00000181885,CLDN7
ENSG00000094914,AAAS
ENSG00000177000,MTHFR
ENSG00000235676,ABHD16A
ENSG00000010030,ETV7
ENSG00000211973,IGHV1-69
ENSG00000178828,RNF186
ENSG00000066933,MYO9A
ENSG00000141314,RHBDL3
ENSG00000152219,ARL14EP
ENSG00000185475,TMEM179B
ENSG00000135362,PRR5L
ENSG00000213380,COG8
ENSG00000073578,SDHA
ENSG00000105877,DNAH11
ENSG00000147475,ERLIN2
ENSG00000198822,GRM3
ENSG00000167513,CDT1
ENSG00000182389,CACNB4
ENSG00000231543,C2
ENSG00000159592,GPBP1L1
ENSG00000166575,TMEM135
ENSG00000171262,FAM98B
ENSG00000064393,HIPK2
ENSG00000169410,PTPN9
ENSG00000169895,SYAP1
ENSG00000196968,FUT11
ENSG00000163694,RBM47
ENSG00000166090,IL25
ENSG00000116701,NCF2
ENSG00000005059,CCDC109B
ENSG00000138785,INTS12
ENSG00000181090,EHMT1
ENSG00000129226,CD68
ENSG00000117069,ST6GALNAC5
ENSG00000143799,PARP1
ENSG00000163823,CCR1
ENSG00000115042,FAHD2A
ENSG00000164109,MAD2L1
ENSG00000164603,C7orf60
ENSG00000224496,TRIM40
ENSG00000048828,FAM120A
ENSG00000170525,PFKFB3
ENSG00000205581,HMGN1
ENSG00000198692,EIF1AY
ENSG00000167210,LOXHD1
ENSG00000171159,C9orf16
ENSG00000110422,HIPK3
ENSG00000110717,NDUFS8
ENSG00000111897,SERINC1
ENSG00000171067,C11orf24
ENSG00000126003,PLAGL2
ENSG00000230678,BRD2
ENSG00000126814,TRMT5
ENSG00000188493,C19orf54
ENSG00000078618,NRD1
ENSG00000137270,GCM1
ENSG00000165097,KDM1B
ENSG00000172689,MS4A10
ENSG00000104723,TUSC3
ENSG00000131634,TMEM204
ENSG00000108953,YWHAE
ENSG00000146242,TPBG
ENSG00000154839,SKA1
ENSG00000180828,BHLHE22
ENSG00000170248,PDCD6IP
ENSG00000167858,TEKT1
ENSG00000157542,KCNJ6
ENSG00000235657,HLA-A
ENSG00000099817,POLR2E
ENSG00000175520,UBQLN3
ENSG00000140937,CDH11
ENSG00000176435,CLEC14A
ENSG00000153822,KCNJ16
ENSG00000169136,ATF5
ENSG00000106636,YKT6
ENSG00000102384,CENPI
ENSG00000146453,PNLDC1
ENSG00000196943,NOP9
ENSG00000220110,RP1-6P5.2
ENSG00000134775,FHOD3
ENSG00000204388,HSPA1B
ENSG00000173451,THAP2
ENSG00000154269,ENPP3
ENSG00000228333,RXRB
ENSG00000204231,RXRB
ENSG00000099385,BCL7C
ENSG00000163214,DHX57
ENSG00000011295,TTC19
ENSG00000089902,RCOR1
ENSG00000198265,HELZ
ENSG00000163683,SMIM14
ENSG00000160949,TONSL
ENSG00000263247,PRR4
ENSG00000107815,C10orf2
ENSG00000159216,RUNX1
ENSG00000159167,STC1
ENSG00000175376,EIF1AD
ENSG00000250479,CHCHD10
ENSG00000182446,NPLOC4
ENSG00000109163,GNRHR
ENSG00000147246,HTR2C
ENSG00000169242,EFNA1
ENSG00000154645,CHODL
ENSG00000137869,CYP19A1
ENSG00000170271,FAXDC2
ENSG00000151623,NR3C2
ENSG00000168944,CEP120
ENSG00000169087,HSPBAP1
ENSG00000070778,PTPN21
ENSG00000204396,VWA7
ENSG00000125637,PSD4
ENSG00000134013,LOXL2
ENSG00000169118,CSNK1G1
ENSG00000143375,CGN
ENSG00000077147,TM9SF3
ENSG00000102230,PCYT1B
ENSG00000183520,UTP11L
ENSG00000108557,RAI1
ENSG00000154305,MIA3
ENSG00000012124,CD22
ENSG00000144668,ITGA9
ENSG00000100353,EIF3D
ENSG00000108439,PNPO
ENSG00000172404,DNAJB7
ENSG00000160185,UBASH3A
ENSG00000174791,RIN1
ENSG00000183530,PRR14L
ENSG00000065615,CYB5R4
ENSG00000023228,NDUFS1
ENSG00000007908,SELE
ENSG00000008405,CRY1
ENSG00000137710,RDX
ENSG00000140632,GLYR1
ENSG00000176049,JAKMIP2
ENSG00000153395,LPCAT1
ENSG00000171522,PTGER4
ENSG00000141447,OSBPL1A
ENSG00000219607,PPP1R3G
ENSG00000181035,SLC25A42
ENSG00000137313,TRIM26
ENSG00000102738,MRPS31
ENSG00000120903,CHRNA2
ENSG00000164062,APEH
ENSG00000185015,CA13
ENSG00000119782,FKBP1B
ENSG00000163539,CLASP2
ENSG00000153283,CD96
ENSG00000138031,ADCY3
ENSG00000130561,SAG
ENSG00000166411,IDH3A
ENSG00000115204,MPV17
ENSG00000136695,IL36RN
ENSG00000143847,PPFIA4
ENSG00000165105,RASEF
